Ensembl Gene ID	Chromosome Name	Gene Start (bp)	Gene End (bp)	% GC content	Gene type
ENSG00000229922	6	137945366	137972522	40.75	lincRNA
ENSG00000219463	6	137995270	137996147	49.89	processed_pseudogene
ENSG00000180316	6	36243203	36312229	46.87	protein_coding
ENSG00000146360	6	109978256	109980718	58.95	protein_coding
ENSG00000204420	6	31718594	31726714	53.52	protein_coding
ENSG00000177468	6	137492202	137494250	54.32	protein_coding
ENSG00000118482	6	63635820	63779336	36.07	protein_coding
ENSG00000124562	6	34757406	34773794	42.71	protein_coding
ENSG00000031691	6	49463378	49493107	37.99	protein_coding
ENSG00000228415	6	30633632	30633956	50.46	processed_pseudogene
ENSG00000112167	6	39104064	39115189	41.97	protein_coding
ENSG00000218809	6	41269875	41270239	53.70	unprocessed_pseudogene
ENSG00000225797	6	29464596	29469806	41.09	unprocessed_pseudogene
ENSG00000217488	6	75610958	75611945	37.25	transcribed_processed_pseudogene
ENSG00000146426	6	154832697	155257723	43.49	protein_coding
ENSG00000172432	6	43605316	43629162	46.56	protein_coding
ENSG00000218565	6	139338018	139339580	44.27	processed_pseudogene
ENSG00000278637	6	26021679	26021990	60.58	protein_coding
ENSG00000274267	6	26031650	26032060	59.12	protein_coding
ENSG00000213900	6	29489271	29489676	50.25	processed_pseudogene
ENSG00000112137	6	12716805	13290484	41.20	protein_coding
ENSG00000197594	6	131808016	131895155	38.19	protein_coding
ENSG00000268592	6	149863494	149919507	46.31	antisense
ENSG00000226540	6	135619165	135620171	50.05	processed_pseudogene
ENSG00000226454	6	40516336	40523933	50.39	sense_intronic
ENSG00000233534	6	135629405	135630268	35.07	lincRNA
ENSG00000164520	6	149883375	149898102	46.83	protein_coding
ENSG00000217227	6	38587323	38588529	43.41	processed_pseudogene
ENSG00000171408	6	135851696	136195574	38.31	protein_coding
ENSG00000124593	6	41780349	41790141	54.39	protein_coding
ENSG00000095951	6	12008762	12164999	39.37	protein_coding
ENSG00000124701	6	41053304	41064511	44.83	protein_coding
ENSG00000224349	6	70412828	70413950	64.38	antisense
ENSG00000118520	6	131573144	131584332	37.97	protein_coding
ENSG00000204542	6	31111223	31112559	57.74	protein_coding
ENSG00000229896	6	12007670	12008856	45.41	lincRNA
ENSG00000130348	6	106629578	106668417	39.53	protein_coding
ENSG00000231776	6	84421028	84556152	37.84	lincRNA
ENSG00000137261	6	24544104	24646155	41.54	protein_coding
ENSG00000216364	6	16171606	16172031	38.26	processed_pseudogene
ENSG00000235994	6	167975924	167979776	58.16	lincRNA
ENSG00000161904	6	33771202	33789136	53.18	protein_coding
ENSG00000216977	6	106642463	106642928	45.49	processed_pseudogene
ENSG00000216519	6	136317961	136318236	50.00	processed_pseudogene
ENSG00000175048	6	157381133	157678146	45.59	protein_coding
ENSG00000112799	6	6588108	6654983	44.39	protein_coding
ENSG00000217181	6	10574749	10575227	45.51	processed_pseudogene
ENSG00000168143	6	54846771	54942022	35.88	protein_coding
ENSG00000204469	6	31620720	31637771	53.44	protein_coding
ENSG00000216809	6	118452469	118454992	44.93	processed_pseudogene
ENSG00000074771	6	155395370	155455903	40.79	protein_coding
ENSG00000213880	6	29803195	29803991	49.94	processed_pseudogene
ENSG00000154269	6	131628442	131747418	38.13	protein_coding
ENSG00000220154	6	79278105	79278427	43.96	processed_pseudogene
ENSG00000170950	6	49785651	49787307	45.56	protein_coding
ENSG00000272009	6	28078792	28081130	48.61	antisense
ENSG00000272236	6	29751965	29752207	50.62	lincRNA
ENSG00000146409	6	132769370	132798553	39.58	protein_coding
ENSG00000175003	6	160121789	160158718	46.39	protein_coding
ENSG00000204520	6	31399784	31415315	50.38	protein_coding
ENSG00000219619	6	115358498	115358752	42.75	processed_pseudogene
ENSG00000197062	6	28267010	28278224	41.65	protein_coding
ENSG00000277427	6	32255284	32350039	38.89	antisense
ENSG00000256166	6	31293908	31301642	39.15	lincRNA
ENSG00000226594	6	47729827	47740741	39.94	lincRNA
ENSG00000001167	6	41072945	41099976	40.00	protein_coding
ENSG00000218107	6	43705949	43706751	43.09	processed_pseudogene
ENSG00000271108	6	25248263	25248779	32.69	processed_pseudogene
ENSG00000224029	6	150624677	150626086	43.62	sense_intronic
ENSG00000236086	6	2341450	2341711	48.85	processed_pseudogene
ENSG00000237027	6	89560875	89567044	46.58	antisense
ENSG00000026652	6	161129979	161274061	45.36	protein_coding
ENSG00000271338	6	53381519	53382203	53.58	processed_pseudogene
ENSG00000227660	6	148955628	148964684	43.93	antisense
ENSG00000226577	6	30414715	30419319	56.33	unprocessed_pseudogene
ENSG00000168438	6	110180141	110254275	37.34	protein_coding
ENSG00000135338	6	79484991	79537458	34.98	protein_coding
ENSG00000229931	6	16761138	16762652	61.85	antisense
ENSG00000237494	6	142251847	142259632	41.72	lincRNA
ENSG00000124588	6	2987987	3028869	47.18	protein_coding
ENSG00000186231	6	96924620	97140754	38.88	protein_coding
ENSG00000124788	6	16299112	16761491	41.86	protein_coding
ENSG00000189325	6	36315757	36336885	49.56	protein_coding
ENSG00000186328	6	34715613	34715940	53.05	processed_pseudogene
ENSG00000137218	6	41770176	41786542	54.00	protein_coding
ENSG00000112116	6	52236681	52244537	42.37	protein_coding
ENSG00000276413	6	159555964	159556174	44.55	processed_pseudogene
ENSG00000065308	6	52497402	52576915	46.60	protein_coding
ENSG00000224233	6	29181510	29182445	44.02	unprocessed_pseudogene
ENSG00000226309	6	84429584	84430802	47.09	processed_pseudogene
ENSG00000271367	6	53350158	53350705	38.32	lincRNA
ENSG00000219863	6	53354715	53355065	45.87	processed_pseudogene
ENSG00000112175	6	55753645	55875564	34.10	protein_coding
ENSG00000137312	6	30727709	30742733	49.72	protein_coding
ENSG00000135315	6	84124241	84227635	37.00	protein_coding
ENSG00000215878	6	138402585	138403560	54.51	processed_pseudogene
ENSG00000216917	6	131780721	131781312	53.04	processed_pseudogene
ENSG00000272345	6	24700907	24701793	35.29	antisense
ENSG00000218281	6	26233122	26233255	58.96	unprocessed_pseudogene
ENSG00000224999	6	169296471	169297959	44.53	processed_pseudogene
ENSG00000186470	6	26365159	26378320	44.34	protein_coding
ENSG00000231662	6	19290319	19321021	40.09	lincRNA
ENSG00000226673	6	14280127	14285454	46.60	lincRNA
ENSG00000218872	6	108856400	108856737	45.86	processed_pseudogene
ENSG00000232080	6	32718005	32719170	40.31	processed_transcript
ENSG00000278332	6	27510501	27510694	43.30	processed_pseudogene
ENSG00000270666	6	27515039	27515274	50.42	processed_pseudogene
ENSG00000256162	6	130827406	130837135	41.78	protein_coding
ENSG00000112053	6	35943514	36024868	42.40	protein_coding
ENSG00000177684	6	49960249	49964105	26.99	protein_coding
ENSG00000216324	6	87425795	87426088	39.80	processed_pseudogene
ENSG00000218793	6	87441165	87442146	39.71	processed_pseudogene
ENSG00000218347	6	27523076	27524339	46.99	processed_pseudogene
ENSG00000218424	6	136475862	136476150	38.41	processed_pseudogene
ENSG00000219738	6	27560822	27561744	50.92	processed_pseudogene
ENSG00000273333	6	32184733	32185882	44.78	3prime_overlapping_ncRNA
ENSG00000112309	6	70856679	70957038	39.89	protein_coding
ENSG00000010030	6	36354091	36387800	49.34	protein_coding
ENSG00000204305	6	32180968	32184324	56.66	protein_coding
ENSG00000168298	6	26156354	26157107	60.08	protein_coding
ENSG00000118407	6	75291859	75493738	37.96	protein_coding
ENSG00000137216	6	44126914	44155519	54.28	protein_coding
ENSG00000124713	6	42960758	42963880	57.22	protein_coding
ENSG00000224531	6	11094033	11138733	42.19	protein_coding
ENSG00000135341	6	90513573	90587045	35.81	protein_coding
ENSG00000111859	6	11183298	11382348	43.09	protein_coding
ENSG00000237312	6	153304595	153308982	38.06	lincRNA
ENSG00000227704	6	169725504	169738992	40.00	antisense
ENSG00000220311	6	79964215	79964519	41.31	processed_pseudogene
ENSG00000122335	6	158109515	158168270	39.81	protein_coding
ENSG00000187626	6	28244623	28252224	44.69	protein_coding
ENSG00000158691	6	28378955	28399734	41.13	protein_coding
ENSG00000185130	6	27807444	27807931	57.17	protein_coding
ENSG00000231925	6	33299694	33314387	50.01	protein_coding
ENSG00000225096	6	57965630	57972218	39.41	lincRNA
ENSG00000272170	6	43074331	43074739	52.57	antisense
ENSG00000204713	6	28903002	28923989	44.66	protein_coding
ENSG00000164465	6	117453817	117569858	39.51	protein_coding
ENSG00000280850	6	166275462	166277077	49.81	lincRNA
ENSG00000234127	6	30184455	30213427	46.90	protein_coding
ENSG00000197171	6	29290711	29291653	47.40	unprocessed_pseudogene
ENSG00000227766	6	29942075	29943067	65.06	unprocessed_pseudogene
ENSG00000233265	6	29852363	29852491	57.36	unprocessed_pseudogene
ENSG00000271913	6	158988178	159064925	42.32	antisense
ENSG00000176381	6	166305300	166308448	59.48	protein_coding
ENSG00000270695	6	4529722	4530008	39.02	processed_pseudogene
ENSG00000260673	6	4599287	4602420	47.00	lincRNA
ENSG00000232031	6	81724722	81736353	37.16	sense_intronic
ENSG00000112773	6	81491439	81752774	36.03	protein_coding
ENSG00000170590	6	131910	144885	41.25	lincRNA
ENSG00000218351	6	141635650	141636503	35.25	transcribed_processed_pseudogene
ENSG00000204695	6	29306690	29307655	45.45	protein_coding
ENSG00000228439	6	99520693	99531918	40.48	protein_coding
ENSG00000183674	6	10429255	10434874	43.31	lincRNA
ENSG00000219470	6	43538822	43539703	60.77	processed_pseudogene
ENSG00000244476	6	11102489	11111732	46.97	protein_coding
ENSG00000230056	6	29329626	29331061	42.20	processed_pseudogene
ENSG00000187475	6	26107419	26108136	48.33	protein_coding
ENSG00000219607	6	5084581	5089487	56.29	protein_coding
ENSG00000238059	6	133510386	133510693	40.58	processed_pseudogene
ENSG00000272162	6	10747794	10930423	42.47	protein_coding
ENSG00000112276	6	105096822	105137174	40.62	protein_coding
ENSG00000223586	6	133821147	133851800	36.90	lincRNA
ENSG00000083123	6	80106647	80346270	36.82	protein_coding
ENSG00000271931	6	89080164	89080667	55.95	antisense
ENSG00000270934	6	110598093	110598705	40.78	processed_pseudogene
ENSG00000178033	6	116511646	116524792	39.01	protein_coding
ENSG00000224371	6	160872888	160918649	38.58	lincRNA
ENSG00000220913	6	160905770	160913638	42.72	unprocessed_pseudogene
ENSG00000217929	6	142272	145083	61.66	processed_pseudogene
ENSG00000218577	6	167607	170631	33.42	unprocessed_pseudogene
ENSG00000261071	6	13614111	13615155	54.16	antisense
ENSG00000203970	6	50009138	50021981	33.06	protein_coding
ENSG00000217377	6	80077729	80078362	45.74	processed_pseudogene
ENSG00000196911	6	116681187	116741866	35.56	protein_coding
ENSG00000223865	6	33075926	33087201	48.11	protein_coding
ENSG00000270477	6	3693923	3694075	42.48	processed_pseudogene
ENSG00000238949	6	66728843	66728904	35.48	snRNA
ENSG00000217135	6	3921847	3922146	48.00	processed_pseudogene
ENSG00000220695	6	100530276	100531052	36.04	processed_pseudogene
ENSG00000172179	6	22287244	22297501	38.07	protein_coding
ENSG00000217862	6	27807075	27807339	54.34	processed_pseudogene
ENSG00000204435	6	31665236	31670343	52.70	protein_coding
ENSG00000281692	6	163309985	163324530	45.61	antisense
ENSG00000171467	6	43307134	43369478	42.92	protein_coding
ENSG00000112249	6	100508194	100881372	34.11	protein_coding
ENSG00000216548	6	140922457	140922910	47.80	processed_pseudogene
ENSG00000259828	6	141447011	141451006	30.41	lincRNA
ENSG00000112077	6	49605158	49636839	39.67	protein_coding
ENSG00000120436	6	167156271	167158329	51.72	protein_coding
ENSG00000118513	6	135181315	135219173	39.74	protein_coding
ENSG00000118514	6	134917390	134950122	42.53	protein_coding
ENSG00000196747	6	27808199	27808701	59.64	protein_coding
ENSG00000217272	6	86170447	86171018	38.11	processed_pseudogene
ENSG00000118412	6	89829894	89874436	42.57	protein_coding
ENSG00000238211	6	31140727	31140913	64.17	processed_pseudogene
ENSG00000095970	6	41158506	41163186	54.22	protein_coding
ENSG00000112212	6	41042554	41044337	56.22	protein_coding
ENSG00000181355	6	9596110	10211608	38.27	protein_coding
ENSG00000229390	6	29970801	29972464	57.21	unprocessed_pseudogene
ENSG00000227803	6	20212087	20317739	41.56	antisense
ENSG00000213130	6	128580113	128580884	58.29	processed_pseudogene
ENSG00000220831	6	86214237	86214576	40.29	processed_pseudogene
ENSG00000219500	6	86432244	86432669	56.34	processed_pseudogene
ENSG00000218561	6	86729708	86730108	49.88	processed_pseudogene
ENSG00000219190	6	86768522	86768932	47.93	processed_pseudogene
ENSG00000112701	6	75601509	75718278	37.44	protein_coding
ENSG00000218893	6	12319453	12319592	46.43	processed_pseudogene
ENSG00000079950	6	132445867	132513198	37.41	protein_coding
ENSG00000280128	6	30282349	30286054	41.69	TEC
ENSG00000135596	6	109444062	109465968	50.36	protein_coding
ENSG00000224666	6	36386831	36393462	48.81	antisense
ENSG00000235998	6	132559024	132559265	31.82	unitary_pseudogene
ENSG00000227885	6	53740749	53747022	39.94	lincRNA
ENSG00000272463	6	708592	711405	39.45	lincRNA
ENSG00000237923	6	30839526	30848159	48.31	lincRNA
ENSG00000146276	6	89177501	89231278	43.42	protein_coding
ENSG00000274844	6	60826185	60826533	31.52	processed_pseudogene
ENSG00000170542	6	2887266	2903280	43.71	protein_coding
ENSG00000250903	6	2245748	2482022	42.09	lincRNA
ENSG00000158373	6	26158146	26171349	42.24	protein_coding
ENSG00000280423	6	2561947	2564143	41.10	TEC
ENSG00000277224	6	26199520	26200715	42.73	protein_coding
ENSG00000217159	6	26164072	26164363	55.48	processed_pseudogene
ENSG00000282988	6	26195595	26199293	47.53	protein_coding
ENSG00000204516	6	31494881	31511124	49.60	protein_coding
ENSG00000146049	6	24356903	24358284	51.88	protein_coding
ENSG00000118690	6	108848416	108974472	41.62	protein_coding
ENSG00000112658	6	43171299	43181507	55.70	protein_coding
ENSG00000219146	6	154576309	154577079	45.65	processed_pseudogene
ENSG00000120437	6	159760328	159779055	44.57	protein_coding
ENSG00000279127	6	49721931	49724007	40.01	TEC
ENSG00000217653	6	89814709	89815463	57.35	processed_pseudogene
ENSG00000137411	6	30908242	30926459	53.81	protein_coding
ENSG00000220237	6	107229759	107230152	40.61	processed_pseudogene
ENSG00000153989	6	117675502	117710640	37.38	protein_coding
ENSG00000196376	6	117907526	118317676	38.46	protein_coding
ENSG00000176998	6	29791753	29792750	63.93	unprocessed_pseudogene
ENSG00000216331	6	26195554	26196633	50.93	unprocessed_pseudogene
ENSG00000197409	6	26196840	26197250	62.29	protein_coding
ENSG00000146070	6	46704201	46735693	40.97	protein_coding
ENSG00000227262	6	29925983	29926973	63.57	unprocessed_pseudogene
ENSG00000225921	6	13615327	13632739	38.69	protein_coding
ENSG00000227602	6	56331788	56332117	31.21	sense_intronic
ENSG00000182477	6	28053228	28054165	44.35	unprocessed_pseudogene
ENSG00000277157	6	26188765	26189076	57.37	protein_coding
ENSG00000197279	6	28080975	28089563	41.73	protein_coding
ENSG00000176515	6	1079929	1104946	44.14	lincRNA
ENSG00000204632	6	29826967	29831125	56.38	protein_coding
ENSG00000181514	6	72598451	72599634	37.67	processed_pseudogene
ENSG00000203688	6	167679626	167683787	51.01	lincRNA
ENSG00000224384	6	96785137	96795821	39.86	antisense
ENSG00000242246	6	153666466	153666666	31.34	processed_pseudogene
ENSG00000237080	6	31883761	31884204	51.80	antisense
ENSG00000152894	6	127968779	128520674	35.41	protein_coding
ENSG00000225793	6	75285014	75297003	37.06	lincRNA
ENSG00000232316	6	113428540	113433421	36.77	lincRNA
ENSG00000213780	6	30908184	30914106	51.16	protein_coding
ENSG00000204371	6	31879759	31897687	53.82	protein_coding
ENSG00000213065	6	167767083	167768568	53.97	processed_pseudogene
ENSG00000146521	6	167784537	167796859	47.33	lincRNA
ENSG00000217165	6	39110321	39112952	36.02	processed_pseudogene
ENSG00000112031	6	152987362	153002685	37.68	protein_coding
ENSG00000227360	6	156493226	156499771	41.40	lincRNA
ENSG00000236347	6	113531118	113543793	38.90	lincRNA
ENSG00000218208	6	113581501	113581947	42.28	processed_pseudogene
ENSG00000124812	6	49834257	49877096	35.79	protein_coding
ENSG00000172594	6	122789049	122809720	40.47	protein_coding
ENSG00000231316	6	154605616	154605954	47.20	processed_pseudogene
ENSG00000203809	6	104864464	104941447	40.64	lincRNA
ENSG00000216639	6	105298149	105298895	53.68	processed_pseudogene
ENSG00000223534	6	32659880	32660729	49.29	antisense
ENSG00000219902	6	105302453	105302823	56.60	processed_pseudogene
ENSG00000236389	6	134706060	134707349	40.23	lincRNA
ENSG00000216676	6	27652602	27652825	58.48	processed_pseudogene
ENSG00000146278	6	89080751	89085160	48.53	protein_coding
ENSG00000179344	6	32659467	32668383	45.39	protein_coding
ENSG00000234147	6	140845958	140852924	34.00	lincRNA
ENSG00000124610	6	26017085	26017732	53.24	protein_coding
ENSG00000124780	6	39299001	39314553	54.47	protein_coding
ENSG00000225437	6	163042557	163054161	37.12	antisense
ENSG00000232640	6	169725091	169725854	47.25	antisense
ENSG00000146166	6	63275951	63319977	36.89	protein_coding
ENSG00000137193	6	37170203	37175426	53.60	protein_coding
ENSG00000057657	6	106086320	106109939	41.29	protein_coding
ENSG00000230164	6	29475025	29476071	52.82	unprocessed_pseudogene
ENSG00000218020	6	11514192	11516466	36.62	transcribed_processed_pseudogene
ENSG00000231074	6	30287397	30327150	42.72	antisense
ENSG00000124587	6	42963870	42979220	52.03	protein_coding
ENSG00000219757	6	102453367	102453792	38.50	processed_pseudogene
ENSG00000227945	6	128027886	128085248	34.91	antisense
ENSG00000220758	6	27324894	27325768	36.46	unprocessed_pseudogene
ENSG00000173612	6	116792085	116829037	37.23	protein_coding
ENSG00000203801	6	108751654	108769942	46.11	lincRNA
ENSG00000276410	6	26043277	26043657	54.07	protein_coding
ENSG00000237669	6	30006121	30007116	65.66	unprocessed_pseudogene
ENSG00000152822	6	146027646	146437598	37.18	protein_coding
ENSG00000146038	6	24171756	24358052	38.69	protein_coding
ENSG00000219074	6	53196720	53197159	46.82	processed_pseudogene
ENSG00000218713	6	53206598	53208697	50.14	processed_pseudogene
ENSG00000124490	6	49692358	49713590	35.35	protein_coding
ENSG00000225730	6	46903471	46909078	39.12	antisense
ENSG00000269155	6	167795530	167798248	58.15	lincRNA
ENSG00000219262	6	28455648	28456141	44.13	unprocessed_pseudogene
ENSG00000228772	6	22589137	22593833	36.79	lincRNA
ENSG00000204290	6	32393963	32407128	42.02	protein_coding
ENSG00000224846	6	2989722	2999134	41.88	antisense
ENSG00000111906	6	125219962	125302078	40.11	protein_coding
ENSG00000229765	6	10213881	10214362	45.02	processed_pseudogene
ENSG00000220553	6	92013842	92014734	38.07	processed_pseudogene
ENSG00000223765	6	71450834	71458874	35.27	lincRNA
ENSG00000275339	6	122454358	122454612	34.90	processed_pseudogene
ENSG00000204576	6	30556886	30563723	44.95	protein_coding
ENSG00000235142	6	106717452	106787541	43.17	lincRNA
